delivery or takeout,Grubhub enabled,Call To Action enabled,Request a Quote Enabled,Covid Banner,Temporary Closed Until,stars,review_count,is_closed_2021,curbside_drop_off_during_covid_19,takeout_during_covid_19,drive_thru_during_covid_19,delivery_during_covid_19,mobile_services_during_covid_19
True,True,False,False,False,False,2.5,5,False,False,False,False,False,False
True,True,False,False,False,False,2.0,50,False,False,False,False,False,False
True,False,True,False,False,False,1.0,4,False,False,False,False,False,False
True,True,False,False,False,False,3.5,54,False,False,False,False,False,False
True,False,True,False,False,False,3.5,29,False,False,False,False,False,False
True,True,False,False,False,False,1.0,5,False,False,False,False,False,False
True,False,True,False,False,False,3.5,41,False,False,True,False,True,False
True,True,True,False,False,False,3.0,75,False,False,False,False,False,False
True,False,True,False,True,False,1.5,53,False,False,True,True,True,False
True,False,True,False,False,False,3.0,8,False,False,False,False,False,False
True,True,True,False,False,False,5.0,658,False,False,False,False,False,False
True,False,True,False,False,False,1.0,34,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,False,True,False,True,False,2.0,10,False,False,False,True,True,False
True,True,True,False,True,False,3.0,48,False,False,True,False,True,False
True,True,True,False,True,False,3.5,46,False,False,False,True,True,False
True,False,False,False,False,False,3.5,54,False,False,False,False,False,False
False,False,False,False,False,False,3.0,65,False,False,False,False,False,False
True,False,False,False,False,False,3.0,27,False,False,False,False,False,False
True,True,True,False,False,False,2.0,18,False,False,False,False,False,False
True,False,False,False,False,False,3.5,7,False,False,False,False,False,False
True,False,True,False,False,False,1.5,3,False,False,False,False,False,False
True,False,False,False,False,False,1.5,7,False,False,False,False,False,False
True,True,True,False,False,False,3.0,26,False,False,False,False,False,False
True,False,True,False,False,False,2.0,24,False,False,False,False,False,False
False,False,True,False,False,False,1.0,3,False,False,False,False,False,False
True,True,True,False,True,False,1.5,17,False,False,False,True,True,False
True,False,True,False,False,False,2.5,62,False,False,False,False,False,False
True,True,True,False,False,False,4.0,6,False,False,False,False,False,False
True,False,False,False,False,False,3.0,9,False,False,False,False,False,False
True,False,False,False,False,False,4.5,17,False,False,False,False,False,False
True,False,False,False,False,False,3.5,208,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,True,False,False,False,False,2.5,7,False,False,False,False,False,False
True,False,False,False,False,False,4.5,7,True,False,False,False,False,False
True,False,True,False,False,False,1.5,13,False,False,False,False,False,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,False,False,False,False,False,1.5,4,False,False,False,False,False,False
False,False,False,False,False,False,4.0,3,False,False,False,False,False,False
True,True,False,False,False,False,1.5,7,False,False,False,False,False,False
True,True,False,False,False,False,3.5,26,False,False,False,False,False,False
True,True,False,False,False,False,3.0,17,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,False,False,False,False,False,4.0,3,False,False,False,False,False,False
True,False,False,False,False,False,2.0,8,False,False,False,False,False,False
True,False,True,False,False,False,2.0,8,False,False,False,False,False,False
True,False,False,False,False,False,3.0,3,False,False,False,False,False,False
True,False,True,False,False,False,2.5,3,False,False,False,False,False,False
True,False,True,False,False,False,2.0,7,False,False,False,False,False,False
True,False,True,False,False,False,1.0,4,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,False,False,False,False,False,4.5,7,False,False,False,False,False,False
True,False,False,False,False,False,3.0,9,False,False,False,False,False,False
True,True,False,False,False,False,2.5,11,False,False,False,False,False,False
True,False,False,False,False,False,3.0,3,False,False,False,False,False,False
True,False,False,False,False,False,3.5,7,False,False,False,False,False,False
True,False,False,False,False,False,1.5,6,False,False,False,False,False,False
True,True,True,False,False,False,3.5,22,False,False,False,False,False,False
True,True,True,False,False,False,2.0,17,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,True,True,False,False,False,2.0,15,False,False,False,False,False,False
True,True,True,False,False,False,2.0,12,False,False,False,False,False,False
True,False,True,False,False,False,2.0,6,False,False,False,False,False,False
True,False,True,False,False,False,1.0,4,False,False,False,False,False,False
True,False,True,False,False,False,3.0,7,False,False,False,False,False,False
True,True,True,False,True,False,2.5,37,False,False,False,False,False,False
True,False,False,False,False,False,2.0,5,False,False,False,False,False,False
True,True,True,False,False,False,4.0,109,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,3.0,10,False,False,False,False,False,False
True,False,False,False,False,False,1.0,3,False,False,False,False,False,False
True,True,False,False,False,False,4.0,196,False,False,False,False,False,False
True,True,True,False,False,False,1.5,15,False,False,False,False,False,False
True,True,True,False,True,False,3.5,54,True,False,False,False,False,False
True,False,True,False,False,False,1.0,53,False,False,False,False,False,False
True,False,True,False,False,False,3.5,6,False,False,False,False,False,False
True,False,True,False,False,False,3.5,15,False,False,False,False,False,False
True,False,False,False,False,False,4.5,73,False,False,False,False,False,False
True,False,False,False,False,False,4.5,7,False,False,False,False,False,False
True,True,True,False,True,False,3.0,45,False,False,True,True,True,False
True,True,False,False,False,False,3.5,55,False,False,False,False,False,False
True,True,True,False,False,False,2.5,48,False,False,False,False,False,False
True,False,True,False,False,False,2.5,12,False,False,False,False,False,False
True,False,True,False,False,False,3.0,4,False,False,False,False,False,False
True,False,True,False,False,False,1.5,5,False,False,False,False,False,False
True,True,True,False,False,False,2.5,15,False,False,False,False,False,False
True,False,True,False,False,False,2.5,12,False,False,True,False,False,False
True,True,True,False,True,False,1.5,26,False,False,False,True,True,False
True,True,True,False,False,False,2.0,15,False,False,False,False,False,False
True,False,True,False,False,False,1.0,4,False,False,False,False,False,False
True,True,True,False,False,False,1.0,8,False,False,False,False,False,False
True,False,True,False,False,False,1.5,3,False,False,False,False,False,False
True,False,False,False,False,False,3.0,118,False,False,False,False,False,False
True,True,False,False,False,False,1.5,15,False,False,False,False,False,False
True,False,True,False,False,False,4.0,12,False,False,False,False,False,False
True,False,False,False,False,False,2.5,16,False,False,False,False,False,False
True,False,False,False,False,False,4.0,7,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,False,False,False,False,False,4.0,45,False,False,False,False,False,False
True,False,True,False,False,False,3.0,8,False,False,True,False,False,False
True,True,True,False,False,False,2.0,13,False,False,True,False,False,False
True,False,True,False,False,False,3.5,28,False,False,False,False,False,False
True,True,True,False,True,False,2.0,8,False,False,False,True,True,False
True,True,True,False,True,False,1.5,11,False,False,False,True,True,False
True,False,True,False,False,False,2.0,86,False,False,False,False,False,False
True,True,False,False,False,False,3.0,97,False,False,False,False,False,False
True,False,True,False,False,False,3.0,3,False,False,False,False,False,False
True,False,False,False,False,False,2.5,30,False,False,False,False,False,False
True,False,True,False,False,False,1.5,6,False,False,False,False,False,False
True,False,False,False,False,False,4.0,12,False,False,False,False,False,False
True,False,True,False,False,False,1.5,24,False,False,False,False,False,False
True,False,False,False,False,False,2.0,9,False,False,False,False,False,False
True,True,True,False,True,False,4.0,59,False,False,True,False,True,False
True,False,False,False,False,False,2.0,4,True,False,False,False,False,False
True,True,False,False,False,False,2.5,46,False,False,False,False,False,False
True,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,True,False,False,False,False,4.0,50,False,False,False,False,False,False
True,False,False,False,False,False,3.5,100,False,False,False,False,False,False
True,True,True,False,False,False,3.5,10,False,False,False,False,False,False
True,False,False,False,False,False,2.0,4,False,False,False,False,False,False
True,False,True,False,False,False,3.0,5,False,False,False,False,False,False
True,False,True,False,False,False,3.0,4,False,False,False,False,False,False
True,True,True,False,False,False,2.0,6,False,False,False,False,False,False
True,False,False,False,False,False,2.0,5,False,False,False,False,False,False
True,False,True,False,False,False,2.0,18,False,False,False,False,False,False
True,False,False,False,False,False,1.0,8,False,False,False,False,False,False
True,True,False,False,False,False,2.0,16,False,False,False,False,False,False
